iid,id,gender,condtn,wave,round,order,partner,pid,match,dec_o,dec
320,13,1,2,12,14,5,8,301,0,0,0
320,13,1,2,12,14,1,10,302,0,0,0
320,13,1,2,12,14,4,11,303,0,0,0
320,13,1,2,12,14,10,12,304,0,0,0
320,13,1,2,12,14,3,13,305,0,0,0
320,13,1,2,12,14,11,14,306,0,0,0
320,13,1,2,12,14,12,15,307,0,0,0
305,13,0,2,12,14,1,1,308,0,0,0
305,13,0,2,12,14,4,2,309,1,1,1
305,13,0,2,12,14,11,3,310,0,0,1
305,13,0,2,12,14,6,4,311,0,0,1
305,13,0,2,12,14,14,5,312,0,0,1
305,13,0,2,12,14,8,6,313,0,0,0
305,13,0,2,12,14,9,7,314,0,0,1
305,13,0,2,12,14,10,8,315,1,1,1
305,13,0,2,12,14,12,9,316,0,0,0
305,13,0,2,12,14,2,10,317,0,1,0
305,13,0,2,12,14,13,11,318,0,0,0
305,13,0,2,12,14,5,12,319,0,0,0
305,13,0,2,12,14,3,13,320,0,0,0
305,13,0,2,12,14,7,14,321,0,0,1
373,13,1,2,14,20,20,1,341,0,0,0
373,13,1,2,14,20,17,2,342,0,0,0
373,13,1,2,14,20,3,3,343,0,1,0
373,13,1,2,14,20,4,4,344,0,1,0
373,13,1,2,14,20,12,5,345,0,0,1
373,13,1,2,14,20,5,6,346,1,1,1
373,13,1,2,14,20,9,7,347,0,1,0
373,13,1,2,14,20,11,8,348,0,1,0
373,13,1,2,14,20,2,9,349,1,1,1
373,13,1,2,14,20,18,10,350,1,1,1
373,13,1,2,14,20,6,11,351,1,1,1
373,13,1,2,14,20,7,12,352,0,1,0
373,13,1,2,14,20,8,13,353,0,1,0
373,13,1,2,14,20,14,14,354,0,1,0
373,13,1,2,14,20,15,15,355,0,1,0
373,13,1,2,14,20,19,16,356,0,0,0
373,13,1,2,14,20,1,17,357,0,0,1
373,13,1,2,14,20,13,18,358,0,1,0
373,13,1,2,14,20,10,19,359,0,0,0
373,13,1,2,14,20,16,20,360,0,0,0
353,13,0,2,14,18,10,1,361,0,0,0
353,13,0,2,14,18,4,2,362,0,0,1
353,13,0,2,14,18,1,3,363,0,0,1
353,13,0,2,14,18,3,4,364,0,0,1
353,13,0,2,14,18,17,5,365,0,0,1
353,13,0,2,14,18,2,6,366,0,0,1
353,13,0,2,14,18,13,7,367,0,0,0
353,13,0,2,14,18,11,8,368,0,0,0
353,13,0,2,14,18,15,9,369,1,1,1
353,13,0,2,14,18,9,10,370,0,0,1
353,13,0,2,14,18,12,11,371,0,0,1
353,13,0,2,14,18,7,12,372,0,0,1
353,13,0,2,14,18,8,13,373,0,0,1
353,13,0,2,14,18,18,14,374,0,0,1
353,13,0,2,14,18,14,15,375,0,0,0
353,13,0,2,14,18,16,16,376,0,0,1
353,13,0,2,14,18,5,17,377,0,0,0
353,13,0,2,14,18,6,18,378,0,0,0
409,13,1,2,15,18,10,1,379,0,0,0
409,13,1,2,15,18,7,2,380,1,1,1
409,13,1,2,15,18,8,3,381,1,1,1
409,13,1,2,15,18,2,4,382,0,1,0
409,13,1,2,15,18,11,5,383,0,0,0
409,13,1,2,15,18,1,6,384,1,1,1
409,13,1,2,15,18,15,7,385,1,1,1
409,13,1,2,15,18,17,8,386,0,0,0
409,13,1,2,15,18,16,9,387,0,1,0
409,13,1,2,15,18,12,10,388,0,0,0
409,13,1,2,15,18,5,11,389,1,1,1
409,13,1,2,15,18,3,12,390,0,1,0
409,13,1,2,15,18,13,13,391,0,0,0
409,13,1,2,15,18,18,14,392,0,1,0
409,13,1,2,15,18,6,15,393,0,1,0
409,13,1,2,15,18,4,16,394,0,0,0
409,13,1,2,15,18,14,17,395,0,1,0
409,13,1,2,15,18,9,18,396,0,0,0
391,13,0,2,15,19,7,1,397,0,1,0
391,13,0,2,15,19,17,2,398,0,0,0
391,13,0,2,15,19,2,3,399,0,0,0
391,13,0,2,15,19,19,4,400,0,1,0
391,13,0,2,15,19,16,5,401,0,0,1
391,13,0,2,15,19,3,6,402,0,1,0
391,13,0,2,15,19,15,7,403,0,0,0
391,13,0,2,15,19,13,8,404,0,1,0
391,13,0,2,15,19,5,9,405,0,1,0
391,13,0,2,15,19,12,10,406,0,1,0
391,13,0,2,15,19,6,11,407,0,0,0
391,13,0,2,15,19,4,12,408,0,0,0
391,13,0,2,15,19,14,13,409,0,0,0
391,13,0,2,15,19,1,14,410,1,1,1
391,13,0,2,15,19,10,15,411,0,0,0
391,13,0,2,15,19,9,16,412,0,1,0
391,13,0,2,15,19,8,17,413,0,0,0
391,13,0,2,15,19,18,18,414,0,1,0
391,13,0,2,15,19,11,19,415,0,1,0
452,13,1,2,17,11,10,1,430,0,0,1
452,13,1,2,17,11,1,2,431,0,0,1
452,13,1,2,17,11,2,3,432,1,1,1
452,13,1,2,17,11,6,4,433,0,0,0
452,13,1,2,17,11,7,5,434,0,0,1
452,13,1,2,17,11,9,6,435,0,0,0
452,13,1,2,17,11,8,7,436,0,0,1
452,13,1,2,17,11,3,8,437,0,0,0
452,13,1,2,17,11,4,9,438,0,0,1
452,13,1,2,17,11,5,10,439,0,0,1
493,13,1,2,19,15,9,1,466,0,0,0
493,13,1,2,19,15,1,2,467,0,1,0
493,13,1,2,19,15,12,3,468,0,1,0
493,13,1,2,19,15,11,4,469,1,1,1
493,13,1,2,19,15,4,5,470,0,0,0
493,13,1,2,19,15,3,6,471,0,0,0
493,13,1,2,19,15,7,7,472,0,1,0
493,13,1,2,19,15,15,8,473,0,1,0
493,13,1,2,19,15,14,9,474,0,0,0
493,13,1,2,19,15,6,10,475,0,1,0
493,13,1,2,19,15,5,11,476,0,0,0
493,13,1,2,19,15,10,12,477,0,1,0
493,13,1,2,19,15,8,14,478,0,0,1
493,13,1,2,19,15,13,15,479,0,1,0
493,13,1,2,19,15,2,16,480,0,1,0
543,13,1,2,21,22,10,1,509,0,0,0
543,13,1,2,21,22,1,2,510,0,0,0
543,13,1,2,21,22,4,3,511,0,1,0
543,13,1,2,21,22,18,4,512,0,0,0
543,13,1,2,21,22,11,5,513,0,0,0
543,13,1,2,21,22,5,6,514,0,0,0
543,13,1,2,21,22,21,7,515,0,0,0
543,13,1,2,21,22,7,8,516,0,0,1
543,13,1,2,21,22,12,9,517,0,0,0
543,13,1,2,21,22,17,10,518,0,0,0
543,13,1,2,21,22,9,11,519,0,0,0
543,13,1,2,21,22,20,12,520,0,0,0
543,13,1,2,21,22,19,13,521,0,1,0
543,13,1,2,21,22,15,14,522,0,0,0
543,13,1,2,21,22,16,15,523,0,1,0
543,13,1,2,21,22,22,16,524,0,1,0
543,13,1,2,21,22,6,17,525,0,0,0
543,13,1,2,21,22,3,18,526,0,0,0
543,13,1,2,21,22,2,19,527,0,0,0
543,13,1,2,21,22,8,20,528,0,0,0
543,13,1,2,21,22,14,21,529,0,1,0
543,13,1,2,21,22,13,22,530,0,1,0
521,13,0,2,21,22,17,1,531,0,0,0
521,13,0,2,21,22,14,2,532,0,1,0
521,13,0,2,21,22,7,3,533,0,0,0
521,13,0,2,21,22,16,4,534,1,1,1
521,13,0,2,21,22,13,5,535,1,1,1
521,13,0,2,21,22,6,6,536,0,0,1
521,13,0,2,21,22,18,7,537,0,0,1
521,13,0,2,21,22,1,8,538,1,1,1
521,13,0,2,21,22,5,9,539,0,0,0
521,13,0,2,21,22,20,10,540,0,0,1
521,13,0,2,21,22,8,11,541,0,1,0
521,13,0,2,21,22,3,12,542,0,0,0
521,13,0,2,21,22,19,13,543,0,0,1
521,13,0,2,21,22,4,14,544,0,1,0
521,13,0,2,21,22,12,15,545,1,1,1
521,13,0,2,21,22,9,16,546,0,0,0
521,13,0,2,21,22,15,17,547,0,0,1
521,13,0,2,21,22,22,18,548,1,1,1
521,13,0,2,21,22,2,19,549,0,1,0
521,13,0,2,21,22,11,20,550,1,1,1
521,13,0,2,21,22,10,21,551,1,1,1
521,13,0,2,21,22,21,22,552,0,0,1
53,14,1,2,2,19,12,1,21,0,0,0
53,14,1,2,2,19,14,2,22,0,1,0
53,14,1,2,2,19,10,3,23,0,0,1
53,14,1,2,2,19,17,4,24,0,1,0
53,14,1,2,2,19,19,5,25,0,0,1
53,14,1,2,2,19,1,6,26,0,0,1
53,14,1,2,2,19,11,7,27,0,0,1
53,14,1,2,2,19,8,8,28,0,1,0
53,14,1,2,2,19,16,9,29,0,1,0
53,14,1,2,2,19,3,10,30,0,1,0
53,14,1,2,2,19,15,11,31,0,0,1
53,14,1,2,2,19,6,12,32,0,0,1
53,14,1,2,2,19,7,13,33,0,0,0
53,14,1,2,2,19,9,14,34,0,0,1
53,14,1,2,2,19,5,15,35,1,1,1
53,14,1,2,2,19,13,16,36,0,1,0
53,14,1,2,2,19,18,17,37,0,1,0
53,14,1,2,2,19,2,19,38,0,0,0
53,14,1,2,2,19,4,20,39,0,1,0
34,14,0,2,2,16,4,1,40,0,0,0
34,14,0,2,2,16,5,2,41,0,1,0
34,14,0,2,2,16,6,3,42,0,0,0
34,14,0,2,2,16,9,4,43,0,0,0
34,14,0,2,2,16,13,5,44,0,1,0
34,14,0,2,2,16,16,6,45,0,1,0
34,14,0,2,2,16,3,7,46,1,1,1
34,14,0,2,2,16,10,8,47,0,1,0
34,14,0,2,2,16,14,9,48,0,1,0
34,14,0,2,2,16,1,10,49,1,1,1
34,14,0,2,2,16,2,11,50,0,1,0
34,14,0,2,2,16,11,12,51,0,0,0
34,14,0,2,2,16,12,13,52,0,0,0
34,14,0,2,2,16,7,14,53,0,1,0
34,14,0,2,2,16,8,15,54,0,1,0
34,14,0,2,2,16,15,16,55,0,1,0
107,14,1,2,4,18,12,1,76,1,1,1
107,14,1,2,4,18,17,2,77,1,1,1
107,14,1,2,4,18,5,3,78,1,1,1
107,14,1,2,4,18,4,4,79,1,1,1
107,14,1,2,4,18,3,5,80,0,0,0
107,14,1,2,4,18,8,6,81,0,0,1
107,14,1,2,4,18,13,7,82,1,1,1
107,14,1,2,4,18,1,8,83,1,1,1
107,14,1,2,4,18,2,9,84,0,0,0
107,14,1,2,4,18,9,10,85,1,1,1
107,14,1,2,4,18,14,11,86,1,1,1
107,14,1,2,4,18,16,12,87,1,1,1
107,14,1,2,4,18,15,13,88,0,0,1
107,14,1,2,4,18,10,14,89,0,0,0
107,14,1,2,4,18,11,15,90,0,1,0
107,14,1,2,4,18,18,16,91,1,1,1
107,14,1,2,4,18,6,17,92,1,1,1
107,14,1,2,4,18,7,18,93,0,0,1
89,14,0,2,4,18,7,1,94,0,0,0
89,14,0,2,4,18,9,2,95,0,0,0
89,14,0,2,4,18,15,3,96,0,1,0
89,14,0,2,4,18,3,4,97,0,1,0
89,14,0,2,4,18,12,5,98,0,1,0
89,14,0,2,4,18,18,6,99,1,1,1
89,14,0,2,4,18,13,7,100,0,0,1
89,14,0,2,4,18,16,8,101,0,0,0
89,14,0,2,4,18,2,9,102,0,0,0
89,14,0,2,4,18,17,10,103,0,1,0
89,14,0,2,4,18,8,11,104,1,1,1
89,14,0,2,4,18,11,12,105,0,1,0
89,14,0,2,4,18,1,13,106,0,1,0
89,14,0,2,4,18,10,14,107,0,0,0
89,14,0,2,4,18,14,15,108,0,0,0
89,14,0,2,4,18,6,16,109,0,0,0
89,14,0,2,4,18,5,17,110,0,0,0
89,14,0,2,4,18,4,18,111,0,0,0
171,14,1,2,7,16,9,1,142,1,1,1
171,14,1,2,7,16,10,2,143,0,1,0
171,14,1,2,7,16,13,3,144,0,0,1
171,14,1,2,7,16,14,4,145,0,0,1
171,14,1,2,7,16,4,5,146,0,0,1
171,14,1,2,7,16,3,6,147,0,0,0
171,14,1,2,7,16,2,7,148,0,0,1
171,14,1,2,7,16,1,8,149,1,1,1
171,14,1,2,7,16,8,9,150,0,0,1
171,14,1,2,7,16,6,10,151,0,0,1
171,14,1,2,7,16,12,11,152,0,0,1
171,14,1,2,7,16,11,12,153,1,1,1
171,14,1,2,7,16,15,13,154,1,1,1
171,14,1,2,7,16,5,14,155,0,0,1
171,14,1,2,7,16,7,15,156,0,0,1
171,14,1,2,7,16,16,16,157,0,0,1
155,14,0,2,7,16,13,1,158,0,1,0
155,14,0,2,7,16,14,2,159,0,1,0
155,14,0,2,7,16,3,3,160,0,0,0
155,14,0,2,7,16,15,4,161,1,1,1
155,14,0,2,7,16,8,5,162,0,0,0
155,14,0,2,7,16,11,6,163,0,0,0
155,14,0,2,7,16,2,7,164,0,0,0
155,14,0,2,7,16,10,8,165,0,0,0
155,14,0,2,7,16,4,9,166,0,1,0
155,14,0,2,7,16,12,10,167,0,1,0
155,14,0,2,7,16,7,11,168,0,1,0
155,14,0,2,7,16,1,12,169,0,0,1
155,14,0,2,7,16,16,13,170,0,1,0
155,14,0,2,7,16,5,14,171,0,1,0
155,14,0,2,7,16,9,15,172,0,0,0
155,14,0,2,7,16,6,16,173,0,1,0
227,14,1,2,9,20,19,1,194,0,1,0
227,14,1,2,9,20,3,2,195,0,0,1
227,14,1,2,9,20,2,3,196,0,0,0
227,14,1,2,9,20,20,4,197,0,0,1
227,14,1,2,9,20,11,5,198,0,0,0
227,14,1,2,9,20,16,6,199,0,0,1
227,14,1,2,9,20,15,7,200,0,0,1
227,14,1,2,9,20,6,8,201,0,0,0
227,14,1,2,9,20,9,9,202,0,0,0
227,14,1,2,9,20,8,10,203,0,0,0
227,14,1,2,9,20,14,11,204,0,0,0
227,14,1,2,9,20,10,12,205,0,0,0
227,14,1,2,9,20,13,13,206,0,1,0
227,14,1,2,9,20,1,14,207,1,1,1
227,14,1,2,9,20,12,15,208,1,1,1
227,14,1,2,9,20,17,16,209,0,0,0
227,14,1,2,9,20,18,17,210,0,0,0
227,14,1,2,9,20,4,18,211,0,1,0
227,14,1,2,9,20,7,19,212,0,1,0
227,14,1,2,9,20,5,20,213,1,1,1
207,14,0,2,9,20,20,1,214,0,1,0
207,14,0,2,9,20,2,2,215,0,1,0
207,14,0,2,9,20,9,3,216,0,1,0
207,14,0,2,9,20,15,4,217,0,1,0
207,14,0,2,9,20,6,5,218,0,1,0
207,14,0,2,9,20,3,6,219,1,1,1
207,14,0,2,9,20,11,7,220,0,1,0
207,14,0,2,9,20,18,8,221,0,1,0
207,14,0,2,9,20,13,9,222,0,1,0
207,14,0,2,9,20,7,10,223,0,1,0
207,14,0,2,9,20,5,11,224,0,1,0
207,14,0,2,9,20,10,12,225,0,1,0
207,14,0,2,9,20,4,13,226,1,1,1
207,14,0,2,9,20,1,14,227,1,1,1
207,14,0,2,9,20,16,15,228,0,1,0
207,14,0,2,9,20,19,16,229,0,1,0
207,14,0,2,9,20,8,17,230,0,1,0
207,14,0,2,9,20,17,18,231,0,0,0
207,14,0,2,9,20,12,19,232,0,1,0
207,14,0,2,9,20,14,20,233,0,1,0
286,14,1,2,11,21,5,1,252,0,0,0
286,14,1,2,11,21,12,2,253,0,0,0
286,14,1,2,11,21,20,3,254,0,0,0
286,14,1,2,11,21,21,4,255,0,0,0
286,14,1,2,11,21,15,5,256,0,0,1
286,14,1,2,11,21,19,6,257,0,0,0
286,14,1,2,11,21,13,7,258,0,0,1
286,14,1,2,11,21,9,8,259,0,0,0
286,14,1,2,11,21,16,9,260,0,0,0
286,14,1,2,11,21,11,10,261,0,0,1
286,14,1,2,11,21,4,11,262,0,0,0
286,14,1,2,11,21,1,12,263,0,0,1
286,14,1,2,11,21,2,13,264,0,0,0
286,14,1,2,11,21,6,14,265,0,0,1
286,14,1,2,11,21,18,15,266,0,0,1
286,14,1,2,11,21,8,16,267,0,0,0
286,14,1,2,11,21,17,17,268,0,0,1
286,14,1,2,11,21,7,18,269,0,0,0
286,14,1,2,11,21,10,19,270,0,0,1
286,14,1,2,11,21,3,20,271,0,0,1
286,14,1,2,11,21,14,21,272,0,0,1
265,14,0,2,11,21,11,1,273,0,0,1
265,14,0,2,11,21,13,2,274,0,0,0
265,14,0,2,11,21,5,3,275,0,1,0
265,14,0,2,11,21,18,4,276,0,0,0
265,14,0,2,11,21,19,5,277,0,0,0
265,14,0,2,11,21,12,6,278,0,0,0
265,14,0,2,11,21,14,7,279,0,0,0
265,14,0,2,11,21,4,8,280,0,0,1
265,14,0,2,11,21,2,9,281,1,1,1
265,14,0,2,11,21,1,10,282,0,1,0
265,14,0,2,11,21,21,11,283,0,1,0
265,14,0,2,11,21,3,12,284,0,0,0
265,14,0,2,11,21,16,13,285,0,1,0
265,14,0,2,11,21,6,14,286,0,1,0
265,14,0,2,11,21,7,15,287,0,1,0
265,14,0,2,11,21,8,16,288,0,0,0
265,14,0,2,11,21,9,17,289,0,0,0
265,14,0,2,11,21,17,18,290,0,0,0
265,14,0,2,11,21,10,19,291,0,0,0
265,14,0,2,11,21,20,20,292,0,0,0
265,14,0,2,11,21,15,21,293,0,0,0
321,14,1,2,12,14,12,1,294,0,0,0
321,14,1,2,12,14,11,2,295,0,1,0
321,14,1,2,12,14,4,3,296,0,1,0
321,14,1,2,12,14,3,4,297,0,0,0
321,14,1,2,12,14,6,5,298,0,1,0
321,14,1,2,12,14,10,6,299,0,0,0
321,14,1,2,12,14,13,7,300,0,0,0
321,14,1,2,12,14,9,8,301,0,1,0
321,14,1,2,12,14,5,10,302,0,0,0
321,14,1,2,12,14,8,11,303,0,0,0
321,14,1,2,12,14,14,12,304,0,0,0
321,14,1,2,12,14,7,13,305,0,1,0
321,14,1,2,12,14,1,14,306,0,0,0
321,14,1,2,12,14,2,15,307,0,0,0
306,14,0,2,12,14,9,1,308,0,0,0
306,14,0,2,12,14,12,2,309,0,0,1
306,14,0,2,12,14,5,3,310,0,0,0
306,14,0,2,12,14,14,4,311,0,0,1
306,14,0,2,12,14,8,5,312,0,0,1
306,14,0,2,12,14,2,6,313,0,0,1
306,14,0,2,12,14,3,7,314,0,1,0
306,14,0,2,12,14,4,8,315,1,1,1
306,14,0,2,12,14,6,9,316,0,0,1
306,14,0,2,12,14,10,10,317,0,0,1
306,14,0,2,12,14,7,11,318,0,0,0
306,14,0,2,12,14,13,12,319,0,0,0
306,14,0,2,12,14,11,13,320,0,0,0
306,14,0,2,12,14,1,14,321,0,0,0
374,14,1,2,14,20,11,1,341,0,0,0
374,14,1,2,14,20,8,2,342,0,0,0
374,14,1,2,14,20,14,3,343,0,1,0
374,14,1,2,14,20,15,4,344,0,0,0
374,14,1,2,14,20,3,5,345,0,0,0
374,14,1,2,14,20,16,6,346,0,0,0
374,14,1,2,14,20,20,7,347,0,1,0
374,14,1,2,14,20,2,8,348,0,1,0
374,14,1,2,14,20,13,9,349,0,0,1
374,14,1,2,14,20,9,10,350,0,0,0
374,14,1,2,14,20,17,11,351,0,1,0
374,14,1,2,14,20,18,12,352,0,0,1
374,14,1,2,14,20,19,13,353,0,1,0
374,14,1,2,14,20,5,14,354,0,0,0
374,14,1,2,14,20,6,15,355,0,0,1
374,14,1,2,14,20,10,16,356,0,0,0
374,14,1,2,14,20,12,17,357,1,1,1
374,14,1,2,14,20,4,18,358,0,0,0
374,14,1,2,14,20,1,19,359,0,0,0
374,14,1,2,14,20,7,20,360,0,0,0
354,14,0,2,14,18,14,1,361,0,0,0
354,14,0,2,14,18,8,2,362,1,1,1
354,14,0,2,14,18,5,3,363,0,1,0
354,14,0,2,14,18,7,4,364,1,1,1
354,14,0,2,14,18,3,5,365,1,1,1
354,14,0,2,14,18,6,6,366,1,1,1
354,14,0,2,14,18,17,7,367,0,0,0
354,14,0,2,14,18,15,8,368,1,1,1
354,14,0,2,14,18,1,9,369,1,1,1
354,14,0,2,14,18,13,10,370,0,0,1
354,14,0,2,14,18,16,11,371,1,1,1
354,14,0,2,14,18,11,12,372,1,1,1
354,14,0,2,14,18,12,13,373,0,0,1
354,14,0,2,14,18,4,14,374,0,0,0
354,14,0,2,14,18,18,15,375,0,0,1
354,14,0,2,14,18,2,16,376,0,0,0
354,14,0,2,14,18,9,17,377,0,0,0
354,14,0,2,14,18,10,18,378,0,0,1
410,14,1,2,15,18,16,1,379,0,0,1
410,14,1,2,15,18,13,2,380,0,1,0
410,14,1,2,15,18,14,3,381,0,1,0
410,14,1,2,15,18,8,4,382,0,1,0
410,14,1,2,15,18,17,5,383,0,0,0
410,14,1,2,15,18,7,6,384,0,1,0
410,14,1,2,15,18,3,7,385,1,1,1
410,14,1,2,15,18,5,8,386,0,1,0
410,14,1,2,15,18,4,9,387,0,0,0
410,14,1,2,15,18,18,10,388,0,0,0
410,14,1,2,15,18,11,11,389,1,1,1
410,14,1,2,15,18,9,12,390,0,1,0
410,14,1,2,15,18,1,13,391,1,1,1
410,14,1,2,15,18,6,14,392,0,1,0
410,14,1,2,15,18,12,15,393,0,0,0
410,14,1,2,15,18,10,16,394,0,1,0
410,14,1,2,15,18,2,17,395,0,1,0
410,14,1,2,15,18,15,18,396,0,1,0
392,14,0,2,15,19,12,1,397,0,1,0
392,14,0,2,15,19,3,2,398,1,1,1
392,14,0,2,15,19,7,3,399,0,0,0
392,14,0,2,15,19,5,4,400,0,0,1
392,14,0,2,15,19,2,5,401,0,0,0
392,14,0,2,15,19,8,6,402,0,0,0
392,14,0,2,15,19,1,7,403,0,0,0
392,14,0,2,15,19,18,8,404,1,1,1
392,14,0,2,15,19,10,9,405,0,1,0
392,14,0,2,15,19,17,10,406,0,1,0
392,14,0,2,15,19,11,11,407,0,1,0
392,14,0,2,15,19,9,12,408,0,0,0
392,14,0,2,15,19,19,13,409,0,0,1
392,14,0,2,15,19,6,14,410,0,0,1
392,14,0,2,15,19,15,15,411,0,0,0
392,14,0,2,15,19,14,16,412,0,1,0
392,14,0,2,15,19,13,17,413,0,0,1
392,14,0,2,15,19,4,18,414,0,1,0
392,14,0,2,15,19,16,19,415,0,1,0
453,14,1,2,17,11,6,1,430,0,0,0
453,14,1,2,17,11,7,2,431,0,0,1
453,14,1,2,17,11,8,3,432,1,1,1
453,14,1,2,17,11,2,4,433,0,0,1
453,14,1,2,17,11,3,5,434,0,0,1
453,14,1,2,17,11,5,6,435,0,0,0
453,14,1,2,17,11,4,7,436,0,0,0
453,14,1,2,17,11,9,8,437,0,0,0
453,14,1,2,17,11,10,9,438,0,0,1
453,14,1,2,17,11,1,10,439,0,0,1
494,14,1,2,19,15,10,1,466,0,0,1
494,14,1,2,19,15,2,2,467,0,1,0
494,14,1,2,19,15,13,3,468,1,1,1
494,14,1,2,19,15,12,4,469,0,0,0
494,14,1,2,19,15,5,5,470,0,0,1
494,14,1,2,19,15,4,6,471,0,0,1
494,14,1,2,19,15,8,7,472,0,1,0
494,14,1,2,19,15,1,8,473,0,1,0
494,14,1,2,19,15,15,9,474,1,1,1
494,14,1,2,19,15,7,10,475,0,0,0
494,14,1,2,19,15,6,11,476,0,0,1
494,14,1,2,19,15,11,12,477,0,1,0
494,14,1,2,19,15,9,14,478,0,0,0
494,14,1,2,19,15,14,15,479,0,0,0
494,14,1,2,19,15,3,16,480,0,1,0
478,14,0,2,19,15,3,1,481,0,1,0
478,14,0,2,19,15,4,2,482,0,0,0
478,14,0,2,19,15,11,3,483,0,0,0
478,14,0,2,19,15,2,4,484,0,1,0
478,14,0,2,19,15,14,5,485,0,1,0
478,14,0,2,19,15,1,6,486,0,1,0
478,14,0,2,19,15,10,7,487,0,1,0
478,14,0,2,19,15,5,8,488,0,1,0
478,14,0,2,19,15,6,9,489,1,1,1
478,14,0,2,19,15,12,10,490,0,1,0
478,14,0,2,19,15,7,11,491,1,1,1
478,14,0,2,19,15,15,12,492,0,1,0
478,14,0,2,19,15,8,13,493,0,1,0
478,14,0,2,19,15,9,14,494,0,0,0
478,14,0,2,19,15,13,15,495,0,0,0
544,14,1,2,21,22,17,1,509,0,1,0
544,14,1,2,21,22,8,2,510,0,0,0
544,14,1,2,21,22,11,3,511,0,1,0
544,14,1,2,21,22,3,4,512,0,0,0
544,14,1,2,21,22,18,5,513,0,0,1
544,14,1,2,21,22,12,6,514,0,0,1
544,14,1,2,21,22,6,7,515,0,0,0
544,14,1,2,21,22,14,8,516,0,0,0
544,14,1,2,21,22,19,9,517,0,0,0
544,14,1,2,21,22,2,10,518,0,0,0
544,14,1,2,21,22,16,11,519,0,0,0
544,14,1,2,21,22,5,12,520,0,1,0
544,14,1,2,21,22,4,13,521,0,0,1
544,14,1,2,21,22,22,14,522,1,1,1
544,14,1,2,21,22,1,15,523,1,1,1
544,14,1,2,21,22,7,16,524,0,1,0
544,14,1,2,21,22,13,17,525,0,0,0
544,14,1,2,21,22,10,18,526,0,0,0
544,14,1,2,21,22,9,19,527,0,0,0
544,14,1,2,21,22,15,20,528,0,0,0
544,14,1,2,21,22,21,21,529,0,1,0
544,14,1,2,21,22,20,22,530,1,1,1
522,14,0,2,21,22,13,1,531,0,0,0
522,14,0,2,21,22,10,2,532,0,1,0
522,14,0,2,21,22,3,3,533,0,0,1
522,14,0,2,21,22,12,4,534,0,1,0
522,14,0,2,21,22,9,5,535,0,1,0
522,14,0,2,21,22,2,6,536,0,0,0
522,14,0,2,21,22,14,7,537,0,0,1
522,14,0,2,21,22,19,8,538,0,0,1
522,14,0,2,21,22,1,9,539,1,1,1
522,14,0,2,21,22,16,10,540,0,1,0
522,14,0,2,21,22,4,11,541,0,1,0
522,14,0,2,21,22,21,12,542,0,1,0
522,14,0,2,21,22,15,13,543,0,0,0
522,14,0,2,21,22,22,14,544,1,1,1
522,14,0,2,21,22,8,15,545,1,1,1
522,14,0,2,21,22,5,16,546,1,1,1
522,14,0,2,21,22,11,17,547,0,0,1
522,14,0,2,21,22,18,18,548,0,0,0
522,14,0,2,21,22,20,19,549,1,1,1
522,14,0,2,21,22,7,20,550,0,0,0
522,14,0,2,21,22,6,21,551,0,1,0
522,14,0,2,21,22,17,22,552,0,0,1
54,15,1,2,2,19,13,1,21,0,0,0
54,15,1,2,2,19,15,2,22,0,0,0
54,15,1,2,2,19,11,3,23,0,0,1
54,15,1,2,2,19,18,4,24,0,0,1
54,15,1,2,2,19,1,5,25,0,0,1
54,15,1,2,2,19,2,6,26,0,0,1
54,15,1,2,2,19,12,7,27,0,0,1
54,15,1,2,2,19,9,8,28,0,0,0
54,15,1,2,2,19,17,9,29,0,0,0
54,15,1,2,2,19,4,10,30,0,0,0
54,15,1,2,2,19,16,11,31,0,0,1
54,15,1,2,2,19,7,12,32,0,0,1
54,15,1,2,2,19,8,13,33,0,0,0
54,15,1,2,2,19,10,14,34,0,0,1
54,15,1,2,2,19,6,15,35,0,0,1
54,15,1,2,2,19,14,16,36,0,0,0
54,15,1,2,2,19,19,17,37,0,0,0
54,15,1,2,2,19,3,19,38,0,0,0
54,15,1,2,2,19,5,20,39,0,0,0
35,15,0,2,2,16,1,1,40,0,0,1
35,15,0,2,2,16,2,2,41,0,0,0
35,15,0,2,2,16,3,3,42,0,0,0
35,15,0,2,2,16,6,4,43,0,1,0
35,15,0,2,2,16,10,5,44,0,1,0
35,15,0,2,2,16,13,6,45,1,1,1
35,15,0,2,2,16,16,7,46,1,1,1
35,15,0,2,2,16,7,8,47,0,1,0
35,15,0,2,2,16,11,9,48,0,0,1
35,15,0,2,2,16,14,10,49,1,1,1
35,15,0,2,2,16,15,11,50,1,1,1
35,15,0,2,2,16,8,12,51,0,0,1
35,15,0,2,2,16,9,13,52,0,1,0
35,15,0,2,2,16,4,14,53,1,1,1
35,15,0,2,2,16,5,15,54,0,1,0
35,15,0,2,2,16,12,16,55,0,1,0
108,15,1,2,4,18,16,1,76,0,1,0
108,15,1,2,4,18,3,2,77,0,1,0
108,15,1,2,4,18,9,3,78,0,0,0
108,15,1,2,4,18,8,4,79,1,1,1
108,15,1,2,4,18,7,5,80,0,1,0
108,15,1,2,4,18,12,6,81,1,1,1
108,15,1,2,4,18,17,7,82,0,1,0
108,15,1,2,4,18,5,8,83,0,0,0
108,15,1,2,4,18,6,9,84,1,1,1
