iid,id,gender,partner,pid,match,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,prob_o,age,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec
491,11,1,2,467,1,1,9,10,10,10,10,5,29,7,7,7,7,7,1
491,11,1,12,477,0,1,9,7,8,8,8,5,29,7,7,7,7,7,0
491,11,1,10,475,0,1,8,5,7,7,7,5,29,7,7,7,7,7,0
491,11,1,11,476,0,0,9,5,7,8,6,5,29,7,7,7,7,7,0
491,11,1,4,469,1,1,8,8,8,8,8,5,29,7,7,7,7,7,1
491,11,1,3,468,0,0,8,8,7,6,6,5,29,7,7,7,7,7,0
491,11,1,5,470,1,1,7,6,8,5,5,5,29,7,7,7,7,7,1
491,11,1,6,471,0,1,8,7,7,8,8,6,29,7,7,7,7,7,0
491,11,1,8,473,0,1,9,9,9,9,10,7,29,7,7,7,7,7,0
491,11,1,7,472,0,1,5,3,9,10,9,8,29,7,7,7,7,7,0
491,11,1,15,479,0,1,7,6,8,7,9,8,29,7,7,7,7,7,0
492,12,1,6,471,0,0,6,6,7,6,6,2,30,10,10,10,10,10,1
492,12,1,5,470,0,0,3,5,4,5,2,4,30,10,10,10,10,10,1
492,12,1,2,467,1,1,8,10,10,9,9,5,30,10,10,10,10,10,1
492,12,1,10,475,1,1,6,4,5,5,6,5,30,10,10,10,10,10,1
492,12,1,11,476,0,1,8,6,7,7,5,5,30,10,10,10,10,10,0
492,12,1,15,479,0,0,4,7,8,4,5,5,30,10,10,10,10,10,0
492,12,1,1,466,0,0,7,6,8,5,7,5,30,10,10,10,10,10,0
492,12,1,3,468,1,1,9,8,8,8,8,6,30,10,10,10,10,10,1
492,12,1,12,477,0,1,8,7,8,8,8,6,30,10,10,10,10,10,0
492,12,1,8,473,0,1,8,10,10,8,9,7,30,10,10,10,10,10,0
492,12,1,4,469,1,1,9,8,8,9,7,8,30,10,10,10,10,10,1
492,12,1,7,472,1,1,10,9,10,10,10,10,30,10,10,10,10,10,1
492,12,1,9,474,1,1,8,7,7,9,7,10,30,10,10,10,10,10,1
493,13,1,5,470,0,0,3,7,2,3,3,3,20,7,7,8,8,8,0
493,13,1,2,467,0,1,9,10,8,10,9,5,20,7,7,8,8,8,0
493,13,1,10,475,0,1,8,5,7,7,7,5,20,7,7,8,8,8,0
493,13,1,6,471,0,0,6,8,6,6,6,5,20,7,7,8,8,8,0
493,13,1,12,477,0,1,8,6,6,7,7,5,20,7,7,8,8,8,0
493,13,1,3,468,0,1,8,8,7,6,5,6,20,7,7,8,8,8,0
493,13,1,8,473,0,1,7,8,8,8,8,7,20,7,7,8,8,8,0
493,13,1,7,472,0,1,6,8,8,8,10,7,20,7,7,8,8,8,0
493,13,1,15,479,0,1,7,6,7,7,9,7,20,7,7,8,8,8,0
493,13,1,4,469,1,1,9,9,7,8,5,8,20,7,7,8,8,8,1
493,13,1,9,474,0,0,9,8,8,9,8,10,20,7,7,8,8,8,0
494,14,1,11,476,0,0,5,4,6,4,4,3,30,9,10,10,10,7,1
494,14,1,5,470,0,0,3,7,4,4,3,3,30,9,10,10,10,7,1
494,14,1,6,471,0,0,6,7,8,6,6,4,30,9,10,10,10,7,1
494,14,1,10,475,0,0,4,3,4,4,4,4,30,9,10,10,10,7,0
494,14,1,15,479,0,0,3,8,7,5,7,4,30,9,10,10,10,7,0
494,14,1,2,467,0,1,8,10,10,10,9,5,30,9,10,10,10,7,0
494,14,1,12,477,0,1,7,6,7,7,7,5,30,9,10,10,10,7,0
494,14,1,7,472,0,1,7,6,8,6,8,6,30,9,10,10,10,7,0
494,14,1,1,466,0,0,4,8,7,7,6,6,30,9,10,10,10,7,1
494,14,1,3,468,1,1,5,7,7,6,6,6,30,9,10,10,10,7,1
494,14,1,8,473,0,1,10,9,10,10,10,8,30,9,10,10,10,7,0
494,14,1,9,474,1,1,9,9,9,9,6,9,30,9,10,10,10,7,1
495,15,1,6,471,0,0,5,5,5,6,4,1,32,7,7,7,8,9,0
495,15,1,4,469,0,0,4,4,8,6,7,2,32,7,7,7,8,9,1
495,15,1,11,476,0,0,4,3,5,7,3,3,32,7,7,7,8,9,0
495,15,1,2,467,1,1,7,8,9,9,8,5,32,7,7,7,8,9,1
495,15,1,10,475,0,0,4,3,4,5,3,5,32,7,7,7,8,9,1
495,15,1,5,470,1,1,4,4,6,9,2,5,32,7,7,7,8,9,1
495,15,1,12,477,0,0,6,7,8,8,7,5,32,7,7,7,8,9,0
495,15,1,8,473,0,1,8,8,10,10,9,6,32,7,7,7,8,9,0
495,15,1,3,468,0,0,4,7,7,7,7,6,32,7,7,7,8,9,0
495,15,1,1,466,0,0,5,2,3,6,2,7,32,7,7,7,8,9,1
495,15,1,15,479,0,0,2,6,5,6,4,8,32,7,7,7,8,9,1
495,15,1,9,474,0,0,9,10,8,10,6,9,32,7,7,7,8,9,1
496,1,0,8,508,0,1,6,7,6,6,6,6,23,5,8,6,9,8,0
496,1,0,2,503,0,1,8,8,10,6,5,6,23,5,8,6,9,8,0
496,1,0,5,505,1,1,8,9,8,7,7,6,23,5,8,6,9,8,1
496,1,0,4,504,0,1,8,10,10,8,7,8,23,5,8,6,9,8,0
497,2,0,6,506,0,0,6,5,5,6,4,3,24,8,10,10,9,8,0
497,2,0,5,505,0,0,7,9,8,7,8,4,24,8,10,10,9,8,0
497,2,0,2,503,0,0,5,6,6,7,6,4,24,8,10,10,9,8,0
497,2,0,4,504,0,1,7,7,7,7,7,5,24,8,10,10,9,8,0
497,2,0,7,507,0,0,4,7,9,5,8,5,24,8,10,10,9,8,0
497,2,0,8,508,0,1,7,8,8,8,8,6,24,8,10,10,9,8,0
497,2,0,1,502,0,1,9,8,8,8,8,10,24,8,10,10,9,8,0
498,3,0,5,505,0,1,8,9,9,8,9,5,25,8,9,10,9,10,0
498,3,0,4,504,0,1,6,6,6,6,6,5,25,8,9,10,9,10,0
498,3,0,6,506,0,0,6,6,7,4,4,5,25,8,9,10,9,10,0
498,3,0,7,507,0,1,7,8,9,6,8,5,25,8,9,10,9,10,0
498,3,0,8,508,0,1,6,8,8,7,8,6,25,8,9,10,9,10,0
498,3,0,2,503,0,0,7,8,8,7,6,6,25,8,9,10,9,10,0
499,4,0,5,505,0,0,5,8,9,6,8,3,26,9,10,9,10,4,0
499,4,0,6,506,0,0,4,5,6,4,5,4,26,9,10,9,10,4,0
499,4,0,7,507,0,0,6,9,9,8,5,5,26,9,10,9,10,4,1
499,4,0,4,504,1,1,5,8,7,6,8,5,26,9,10,9,10,4,1
499,4,0,8,508,1,1,6,9,8,7,8,6,26,9,10,9,10,4,1
499,4,0,2,503,0,0,7,8,8,7,6,6,26,9,10,9,10,4,0
499,4,0,1,502,0,1,7,7,9,7,8,8,26,9,10,9,10,4,0
500,5,0,7,507,1,1,7,9,9,7,9,5,25,8,9,9,9,9,1
500,5,0,2,503,0,1,7,8,7,6,6,5,25,8,9,9,9,9,0
500,5,0,5,505,0,0,5,9,9,8,8,6,25,8,9,9,9,9,0
500,5,0,6,506,0,1,6,8,7,6,8,6,25,8,9,9,9,9,0
500,5,0,4,504,0,1,6,6,6,6,6,7,25,8,9,9,9,9,0
500,5,0,8,508,0,1,5,9,9,7,8,7,25,8,9,9,9,9,0
501,6,0,6,506,0,0,6,6,6,6,5,3,26,8,9,8,9,9,0
501,6,0,7,507,0,0,7,8,8,9,9,5,26,8,9,8,9,9,1
501,6,0,4,504,1,1,6,6,6,6,6,5,26,8,9,8,9,9,1
501,6,0,5,505,0,0,6,8,8,8,8,6,26,8,9,8,9,9,0
501,6,0,2,503,0,1,6,8,5,6,5,6,26,8,9,8,9,9,0
501,6,0,8,508,0,1,7,9,8,8,8,8,26,8,9,8,9,9,0
502,1,1,4,499,0,0,1,10,9,10,6,1,26,7,7,9,9,9,1
502,1,1,3,498,0,0,2,9,3,10,8,2,26,7,7,9,9,9,1
502,1,1,5,500,0,0,4,6,6,6,7,4,26,7,7,9,9,9,1
502,1,1,1,496,0,0,4,7,7,5,7,5,26,7,7,9,9,9,1
502,1,1,6,501,0,0,6,7,7,7,6,6,26,7,7,9,9,9,1
502,1,1,2,497,0,0,6,9,8,8,10,9,26,7,7,9,9,9,1
503,2,1,3,498,0,0,1,1,10,1,9,3,25,7,9,4,10,5,0
503,2,1,5,500,0,0,2,5,7,7,6,4,25,7,9,4,10,5,1
503,2,1,2,497,0,0,3,6,4,4,4,4,25,7,9,4,10,5,0
503,2,1,6,501,0,0,5,8,8,7,7,5,25,7,9,4,10,5,1
503,2,1,1,496,0,0,2,4,8,5,8,6,25,7,9,4,10,5,1
503,2,1,4,499,0,0,1,10,10,7,10,6,25,7,9,4,10,5,0
504,4,1,5,500,0,0,4,5,5,4,5,4,23,7,5,6,8,8,1
504,4,1,1,496,0,0,6,7,8,7,9,5,23,7,5,6,8,8,1
504,4,1,3,498,0,0,8,5,9,4,9,5,23,7,5,6,8,8,1
504,4,1,4,499,1,1,5,10,9,8,5,6,23,7,5,6,8,8,1
504,4,1,2,497,0,0,8,7,7,7,6,7,23,7,5,6,8,8,1
504,4,1,6,501,1,1,8,8,7,8,7,8,23,7,5,6,8,8,1
505,5,1,5,500,0,0,6,5,8,5,8,4,27,9,10,8,10,10,0
505,5,1,3,498,0,0,8,10,9,4,8,5,27,9,10,8,10,10,1
505,5,1,4,499,0,0,5,5,4,2,8,5,27,9,10,8,10,10,0
505,5,1,2,497,0,0,6,8,7,6,6,6,27,9,10,8,10,10,0
505,5,1,6,501,0,0,7,8,8,8,6,7,27,9,10,8,10,10,0
506,6,1,3,498,0,0,5,8,10,3,8,3,24,5,8,7,9,10,0
506,6,1,6,501,0,0,8,7,7,5,7,4,24,5,8,7,9,10,0
506,6,1,5,500,0,0,5,5,8,5,9,5,24,5,8,7,9,10,1
506,6,1,4,499,0,0,1,9,8,1,10,5,24,5,8,7,9,10,0
506,6,1,2,497,0,0,4,6,6,2,5,7,24,5,8,7,9,10,0
507,7,1,3,498,0,0,3,10,9,7,8,5,24,7,8,7,8,7,1
507,7,1,4,499,0,1,6,9,9,10,6,6,24,7,8,7,8,7,0
507,7,1,6,501,0,1,7,7,6,8,7,7,24,7,8,7,8,7,0
507,7,1,5,500,1,1,8,7,8,8,7,7,24,7,8,7,8,7,1
507,7,1,2,497,0,0,6,7,7,5,6,7,24,7,8,7,8,7,0
507,7,1,1,496,0,1,6,8,8,8,7,8,24,7,8,7,8,7,0
508,8,1,1,496,0,0,5,5,7,6,7,2,36,7,8,8,9,8,1
508,8,1,3,498,0,0,3,4,7,3,8,2,36,7,8,8,9,8,1
508,8,1,5,500,0,0,7,4,5,4,5,5,36,7,8,8,9,8,1
508,8,1,4,499,1,1,6,8,10,8,6,6,36,7,8,8,9,8,1
508,8,1,6,501,0,0,7,7,7,6,7,6,36,7,8,8,9,8,1
508,8,1,2,497,0,0,7,6,5,5,6,6,36,7,8,8,9,8,1
509,1,0,9,539,0,0,1,6,5,5,4,0,28,5,6,4,8,9,0
509,1,0,12,542,0,0,2,4,6,4,9,1,28,5,6,4,8,9,1
509,1,0,20,550,0,0,7,6,7,5,7,2,28,5,6,4,8,9,1
509,1,0,19,549,0,0,1,6,6,4,6,2,28,5,6,4,8,9,0
509,1,0,15,545,0,0,4,8,7,5,8,2,28,5,6,4,8,9,1
509,1,0,10,540,0,0,6,7,6,5,3,3,28,5,6,4,8,9,1
509,1,0,17,547,0,0,5,6,7,5,7,4,28,5,6,4,8,9,1
509,1,0,6,536,0,0,6,7,6,4,8,4,28,5,6,4,8,9,1
509,1,0,1,531,0,1,7,10,10,10,10,5,28,5,6,4,8,9,0
509,1,0,2,532,0,1,6,7,8,6,8,5,28,5,6,4,8,9,0
509,1,0,22,552,1,1,7,7,9,8,9,5,28,5,6,4,8,9,1
509,1,0,21,551,0,1,5,7,8,7,8,5,28,5,6,4,8,9,0
509,1,0,5,535,1,1,6,8,8,6,7,5,28,5,6,4,8,9,1
509,1,0,14,544,0,0,6,8,7,6,7,5,28,5,6,4,8,9,1
509,1,0,7,537,1,1,7,8,9,8,8,6,28,5,6,4,8,9,1
509,1,0,16,546,1,1,6,6,6,6,6,6,28,5,6,4,8,9,1
509,1,0,4,534,0,1,6,5,4,6,6,6,28,5,6,4,8,9,0
509,1,0,18,548,1,1,5,5,7,7,7,7,28,5,6,4,8,9,1
509,1,0,8,538,1,1,7,7,9,8,7,10,28,5,6,4,8,9,1
510,2,0,1,531,0,0,10,5,5,5,7,0,26,7,9,6,8,4,0
510,2,0,12,542,0,0,6,7,10,7,6,2,26,7,9,6,8,4,0
510,2,0,17,547,0,0,6,6,6,6,3,3,26,7,9,6,8,4,0
510,2,0,11,541,0,1,8,9,10,5,6,4,26,7,9,6,8,4,0
510,2,0,6,536,1,1,10,8,9,9,9,5,26,7,9,6,8,4,1
510,2,0,21,551,0,1,10,9,9,7,7,5,26,7,9,6,8,4,0
510,2,0,19,549,1,1,4,8,9,9,8,5,26,7,9,6,8,4,1
510,2,0,9,539,0,1,8,6,6,5,4,5,26,7,9,6,8,4,0
510,2,0,13,543,0,0,8,8,8,8,8,5,26,7,9,6,8,4,0
510,2,0,8,538,1,1,8,5,5,8,6,5,26,7,9,6,8,4,1
510,2,0,14,544,0,0,7,7,7,6,6,5,26,7,9,6,8,4,0
510,2,0,2,532,0,0,6,7,7,7,5,5,26,7,9,6,8,4,0
510,2,0,20,550,0,1,5,5,5,4,4,5,26,7,9,6,8,4,0
510,2,0,5,535,0,1,8,7,7,8,6,6,26,7,9,6,8,4,0
510,2,0,18,548,0,1,7,7,8,6,5,6,26,7,9,6,8,4,0
510,2,0,16,546,1,1,8,8,8,8,6,7,26,7,9,6,8,4,1
510,2,0,4,534,0,1,8,9,8,9,8,8,26,7,9,6,8,4,0
510,2,0,10,540,1,1,8,10,8,9,8,8,26,7,9,6,8,4,1
510,2,0,3,533,1,1,9,9,10,9,9,10,26,7,9,6,8,4,1
511,3,0,7,537,0,0,5,7,8,4,6,1,23,8,4,10,8,8,1
511,3,0,1,531,0,0,5,10,10,8,10,1,23,8,4,10,8,8,1
511,3,0,20,550,0,0,5,4,5,5,5,3,23,8,4,10,8,8,0
511,3,0,6,536,0,0,9,7,8,4,8,3,23,8,4,10,8,8,0
511,3,0,8,538,0,0,5,7,7,5,6,3,23,8,4,10,8,8,0
511,3,0,11,541,0,0,5,7,10,5,10,4,23,8,4,10,8,8,1
511,3,0,19,549,0,0,6,8,6,5,8,4,23,8,4,10,8,8,1
511,3,0,14,544,0,0,8,8,5,7,6,4,23,8,4,10,8,8,1
511,3,0,9,539,0,0,4,8,10,4,10,4,23,8,4,10,8,8,1
511,3,0,13,543,0,0,6,8,8,6,8,4,23,8,4,10,8,8,1
511,3,0,2,532,0,0,7,6,7,6,5,5,23,8,4,10,8,8,1
511,3,0,10,540,0,0,7,8,7,7,5,5,23,8,4,10,8,8,0
511,3,0,21,551,0,0,5,8,9,6,8,6,23,8,4,10,8,8,1
511,3,0,5,535,1,1,7,7,8,7,6,6,23,8,4,10,8,8,1
511,3,0,16,546,0,0,6,6,7,5,6,6,23,8,4,10,8,8,1
511,3,0,22,552,0,0,7,5,5,4,5,6,23,8,4,10,8,8,1
511,3,0,17,547,0,0,4,7,6,4,2,6,23,8,4,10,8,8,0
511,3,0,4,534,1,1,8,9,8,8,9,7,23,8,4,10,8,8,1
511,3,0,18,548,1,1,9,9,9,5,8,7,23,8,4,10,8,8,1
511,3,0,12,542,1,1,4,5,8,6,7,8,23,8,4,10,8,8,1
513,5,0,1,531,0,0,10,8,10,5,10,1,23,6,8,7,6,4,0
513,5,0,6,536,0,0,8,3,6,7,6,2,23,6,8,7,6,4,0
513,5,0,13,543,0,0,5,8,8,8,8,3,23,6,8,7,6,4,0
513,5,0,21,551,0,1,9,6,5,9,7,3,23,6,8,7,6,4,0
513,5,0,19,549,0,0,7,7,6,5,6,3,23,6,8,7,6,4,0
513,5,0,14,544,0,1,6,7,7,9,8,4,23,6,8,7,6,4,0
513,5,0,10,540,0,1,7,6,6,7,5,4,23,6,8,7,6,4,0
513,5,0,18,548,0,1,8,2,3,8,2,4,23,6,8,7,6,4,0
513,5,0,7,537,1,1,8,8,8,8,8,5,23,6,8,7,6,4,1
513,5,0,8,538,0,1,8,5,6,7,7,5,23,6,8,7,6,4,0
513,5,0,12,542,0,1,8,6,7,8,6,5,23,6,8,7,6,4,0
513,5,0,4,534,0,1,8,8,9,8,8,6,23,6,8,7,6,4,0
513,5,0,22,552,1,1,8,9,9,9,6,6,23,6,8,7,6,4,1
513,5,0,17,547,0,1,7,7,6,8,7,6,23,6,8,7,6,4,0
513,5,0,5,535,1,1,8,8,7,7,7,7,23,6,8,7,6,4,1
513,5,0,9,539,0,1,10,7,6,10,7,7,23,6,8,7,6,4,0
513,5,0,3,533,1,1,7,8,8,8,6,7,23,6,8,7,6,4,1
513,5,0,16,546,1,1,8,7,7,9,6,8,23,6,8,7,6,4,1
513,5,0,20,550,1,1,9,6,6,7,6,8,23,6,8,7,6,4,1
513,5,0,15,545,0,0,8,4,5,8,7,8,23,6,8,7,6,4,0
514,6,0,1,531,0,0,5,10,10,8,10,1,23,8,10,8,9,7,0
514,6,0,7,537,0,0,6,8,7,4,5,1,23,8,10,8,9,7,0
514,6,0,11,541,0,0,4,5,9,7,8,2,23,8,10,8,9,7,0
514,6,0,6,536,0,0,2,5,4,1,4,3,23,8,10,8,9,7,1
514,6,0,20,550,0,0,4,5,5,8,5,4,23,8,10,8,9,7,1
514,6,0,13,543,0,0,5,7,7,6,7,4,23,8,10,8,9,7,0
514,6,0,14,544,0,1,6,7,7,9,7,5,23,8,10,8,9,7,0
514,6,0,10,540,0,1,6,7,6,7,6,5,23,8,10,8,9,7,0
514,6,0,3,533,0,0,5,7,7,6,9,5,23,8,10,8,9,7,1
514,6,0,5,535,0,0,6,8,7,6,9,6,23,8,10,8,9,7,1
514,6,0,9,539,0,0,3,7,10,8,7,6,23,8,10,8,9,7,1
514,6,0,19,549,0,0,2,7,7,8,6,6,23,8,10,8,9,7,0
514,6,0,2,532,0,1,6,8,8,8,5,6,23,8,10,8,9,7,0
514,6,0,17,547,0,0,6,6,7,8,10,6,23,8,10,8,9,7,1
514,6,0,12,542,0,0,4,7,6,4,6,7,23,8,10,8,9,7,0
514,6,0,21,551,0,0,6,6,6,8,5,7,23,8,10,8,9,7,1
514,6,0,8,538,0,0,3,7,6,7,5,7,23,8,10,8,9,7,1
514,6,0,18,548,0,0,3,6,2,2,2,7,23,8,10,8,9,7,1
514,6,0,4,534,0,1,7,7,8,7,8,8,23,8,10,8,9,7,0
514,6,0,16,546,0,0,5,8,5,8,6,8,23,8,10,8,9,7,1
514,6,0,22,552,0,0,4,6,8,7,8,9,23,8,10,8,9,7,1
515,7,0,1,531,0,0,7,10,10,5,5,1,23,8,10,8,10,8,1
515,7,0,14,544,0,0,8,2,4,5,5,2,23,8,10,8,10,8,0
515,7,0,10,540,0,1,6,7,7,6,5,2,23,8,10,8,10,8,0
515,7,0,21,551,0,1,9,7,8,7,7,3,23,8,10,8,10,8,0
515,7,0,8,538,0,0,5,4,7,4,7,3,23,8,10,8,10,8,0
515,7,0,6,536,0,0,8,6,6,8,7,3,23,8,10,8,10,8,0
515,7,0,11,541,0,1,9,9,9,8,7,4,23,8,10,8,10,8,0
515,7,0,13,543,0,0,8,8,7,7,8,4,23,8,10,8,10,8,0
515,7,0,12,542,0,1,8,4,6,7,4,4,23,8,10,8,10,8,0
515,7,0,9,539,0,1,8,5,8,6,5,5,23,8,10,8,10,8,0
515,7,0,19,549,0,1,6,7,7,8,7,5,23,8,10,8,10,8,0
515,7,0,20,550,0,0,6,6,7,6,4,5,23,8,10,8,10,8,0
515,7,0,2,532,0,0,6,6,5,6,4,5,23,8,10,8,10,8,0
515,7,0,17,547,0,0,5,7,7,5,5,5,23,8,10,8,10,8,0
515,7,0,16,546,0,0,5,5,5,6,8,6,23,8,10,8,10,8,0
515,7,0,18,548,0,0,7,7,5,3,3,6,23,8,10,8,10,8,0
515,7,0,5,535,1,1,9,8,8,8,7,8,23,8,10,8,10,8,1
515,7,0,4,534,0,1,7,8,7,7,8,8,23,8,10,8,10,8,0
516,8,0,12,542,0,1,9,4,6,7,6,1,27,8,9,9,8,8,0
516,8,0,2,532,0,0,7,4,7,3,5,1,27,8,9,9,8,8,0
516,8,0,14,544,0,0,6,4,5,5,4,2,27,8,9,9,8,8,0
516,8,0,10,540,0,0,7,5,5,6,5,2,27,8,9,9,8,8,0
516,8,0,1,531,0,1,10,8,10,10,10,3,27,8,9,9,8,8,0
516,8,0,20,550,0,0,7,6,6,6,6,3,27,8,9,9,8,8,0
516,8,0,16,546,0,0,5,3,5,6,8,4,27,8,9,9,8,8,0
516,8,0,11,541,1,1,7,6,10,7,9,4,27,8,9,9,8,8,1
516,8,0,8,538,0,0,6,3,5,6,5,4,27,8,9,9,8,8,1
516,8,0,9,539,0,1,9,4,5,7,8,5,27,8,9,9,8,8,0
516,8,0,17,547,0,0,5,7,7,5,5,5,27,8,9,9,8,8,0
516,8,0,22,552,1,1,8,7,8,9,8,6,27,8,9,9,8,8,1
516,8,0,6,536,1,1,10,8,9,9,9,6,27,8,9,9,8,8,1
516,8,0,19,549,1,1,5,7,6,6,6,6,27,8,9,9,8,8,1
516,8,0,7,537,0,0,8,8,8,6,6,6,27,8,9,9,8,8,1
516,8,0,18,548,0,1,6,4,4,6,4,6,27,8,9,9,8,8,0
516,8,0,4,534,0,1,7,8,8,8,7,8,27,8,9,9,8,8,0
516,8,0,13,543,0,1,9,8,8,8,8,8,27,8,9,9,8,8,0
516,8,0,21,551,1,1,5,6,7,7,7,9,27,8,9,9,8,8,1
516,8,0,5,535,1,1,9,7,9,8,8,10,27,8,9,9,8,8,1
517,9,0,19,549,0,0,0,0,0,0,0,0,30,8,9,7,9,7,0
517,9,0,7,537,0,0,7,8,7,8,7,1,30,8,9,7,9,7,0
517,9,0,21,551,0,0,6,7,7,6,5,1,30,8,9,7,9,7,0
517,9,0,1,531,0,0,5,5,5,5,5,1,30,8,9,7,9,7,0
517,9,0,13,543,0,0,5,7,8,6,7,3,30,8,9,7,9,7,0
517,9,0,20,550,0,0,8,7,6,5,6,3,30,8,9,7,9,7,0
517,9,0,10,540,0,0,6,7,5,7,5,3,30,8,9,7,9,7,0
517,9,0,17,547,0,1,6,6,7,8,6,5,30,8,9,7,9,7,0
517,9,0,8,538,0,0,3,4,5,4,5,5,30,8,9,7,9,7,1
517,9,0,2,532,0,0,8,8,7,8,8,5,30,8,9,7,9,7,0
517,9,0,11,541,0,1,6,7,6,8,5,5,30,8,9,7,9,7,0
517,9,0,18,548,0,0,5,6,5,2,2,5,30,8,9,7,9,7,1
517,9,0,22,552,0,1,6,9,9,9,8,6,30,8,9,7,9,7,0
517,9,0,16,546,0,1,6,8,8,6,6,6,30,8,9,7,9,7,0
517,9,0,4,534,0,1,7,7,7,7,7,7,30,8,9,7,9,7,0
517,9,0,15,545,0,0,8,8,7,6,7,7,30,8,9,7,9,7,0
517,9,0,5,535,0,1,8,8,8,7,7,8,30,8,9,7,9,7,0
518,10,0,1,531,0,0,5,10,10,5,10,1,23,6,9,8,8,7,0
518,10,0,7,537,0,0,8,8,8,8,5,3,23,6,9,8,8,7,1
518,10,0,21,551,0,1,8,5,5,7,7,3,23,6,9,8,8,7,0
518,10,0,14,544,0,0,7,7,6,6,6,3,23,6,9,8,8,7,0
518,10,0,10,540,0,1,7,6,6,7,7,4,23,6,9,8,8,7,0
518,10,0,11,541,0,1,6,7,6,8,6,4,23,6,9,8,8,7,0
518,10,0,6,536,0,0,8,7,7,7,6,4,23,6,9,8,8,7,1
518,10,0,9,539,0,0,7,8,5,7,8,4,23,6,9,8,8,7,0
518,10,0,19,549,1,1,7,7,8,8,7,5,23,6,9,8,8,7,1
518,10,0,13,543,0,0,6,8,8,8,8,5,23,6,9,8,8,7,0
518,10,0,2,532,0,1,8,8,7,7,7,5,23,6,9,8,8,7,0
518,10,0,20,550,1,1,7,6,5,6,5,5,23,6,9,8,8,7,1
518,10,0,17,547,1,1,6,7,7,10,6,6,23,6,9,8,8,7,1
518,10,0,22,552,0,0,5,8,8,7,7,7,23,6,9,8,8,7,1
518,10,0,5,535,1,1,8,7,8,7,6,7,23,6,9,8,8,7,1
518,10,0,18,548,1,1,8,7,7,8,2,7,23,6,9,8,8,7,1
518,10,0,15,545,0,1,8,6,6,9,8,7,23,6,9,8,8,7,0
518,10,0,4,534,0,1,8,9,8,9,9,8,23,6,9,8,8,7,0
518,10,0,8,538,0,0,6,6,6,6,6,8,23,6,9,8,8,7,0
518,10,0,12,542,0,1,7,10,6,7,6,8,23,6,9,8,8,7,0
518,10,0,16,546,1,1,7,7,6,8,6,9,23,6,9,8,8,7,1
519,11,0,15,545,0,0,8,10,9,6,9,1,26,8,10,9,9,10,0
519,11,0,1,531,0,0,5,8,8,3,8,1,26,8,10,9,9,10,0
519,11,0,12,542,0,0,4,7,6,6,5,2,26,8,10,9,9,10,0
519,11,0,7,537,0,1,7,9,8,8,6,3,26,8,10,9,9,10,0
519,11,0,20,550,0,0,6,7,7,7,4,3,26,8,10,9,9,10,0
519,11,0,9,539,0,0,8,7,7,4,7,3,26,8,10,9,9,10,0
519,11,0,10,540,0,0,6,7,6,6,5,3,26,8,10,9,9,10,0
519,11,0,16,546,0,0,5,6,5,7,6,4,26,8,10,9,9,10,0
519,11,0,6,536,0,0,8,7,9,6,4,4,26,8,10,9,9,10,0
519,11,0,18,548,0,0,3,5,4,2,3,4,26,8,10,9,9,10,0
519,11,0,22,552,0,0,3,4,7,6,6,4,26,8,10,9,9,10,0
519,11,0,2,532,0,1,7,8,7,7,8,5,26,8,10,9,9,10,0
519,11,0,14,544,0,0,6,8,7,7,7,5,26,8,10,9,9,10,0
519,11,0,11,541,0,1,8,8,10,7,6,5,26,8,10,9,9,10,0
519,11,0,19,549,0,0,5,7,8,6,7,6,26,8,10,9,9,10,0
519,11,0,17,547,0,0,3,6,6,5,6,6,26,8,10,9,9,10,0
519,11,0,5,535,0,1,7,8,7,6,7,7,26,8,10,9,9,10,0
519,11,0,4,534,0,1,7,8,7,6,6,7,26,8,10,9,9,10,0
519,11,0,8,538,0,1,5,5,5,5,5,10,26,8,10,9,9,10,0
520,12,0,1,531,0,1,5,10,10,5,10,1,28,8,9,7,8,5,0
520,12,0,6,536,0,0,4,8,7,5,6,2,28,8,9,7,8,5,0
520,12,0,10,540,0,0,6,6,7,5,5,2,28,8,9,7,8,5,0
520,12,0,21,551,0,0,5,6,7,7,6,3,28,8,9,7,8,5,0
520,12,0,18,548,0,0,2,10,8,10,2,3,28,8,9,7,8,5,0
520,12,0,20,550,0,1,4,7,7,7,7,4,28,8,9,7,8,5,0
520,12,0,14,544,0,0,7,9,7,8,6,4,28,8,9,7,8,5,1
520,12,0,9,539,0,0,7,8,8,6,5,4,28,8,9,7,8,5,0
520,12,0,8,538,0,0,4,5,5,4,4,4,28,8,9,7,8,5,0
520,12,0,13,543,0,0,5,9,9,7,8,4,28,8,9,7,8,5,0
520,12,0,12,542,0,0,4,5,6,5,4,4,28,8,9,7,8,5,0
520,12,0,2,532,0,1,7,7,7,7,7,5,28,8,9,7,8,5,0
520,12,0,22,552,0,0,2,7,6,6,6,5,28,8,9,7,8,5,0
520,12,0,5,535,0,0,5,6,7,5,8,5,28,8,9,7,8,5,1
520,12,0,15,545,0,0,4,5,8,6,8,5,28,8,9,7,8,5,1
520,12,0,3,533,0,0,7,7,7,6,7,5,28,8,9,7,8,5,0
520,12,0,11,541,0,0,5,9,9,9,8,6,28,8,9,7,8,5,1
520,12,0,19,549,0,0,2,9,9,8,8,6,28,8,9,7,8,5,1
