iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,match
111,18,1,36,2,4,18,17,18,17,92,0.5,0,29,2,10,20,20,20,20,10,27,8,4,7,1,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,25,20,15,15,10,15,5,8,5,8,5,0
281,9,1,18,2,11,21,20,3,18,269,0.5,1,24,2,20,10,30,15,15,10,27,3,2,2,5,6,5,5,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,20,20,20,15,5,20,25,10,10,25,20,10,7,8,6,8,5,0
510,2,0,3,2,21,22,12,20,4,534,0.5,0,24,6,30,30,30,5,2,3,26,8,3,3,3,2,7,2,2,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7,5,25,25,25,12,3,10,35,10,10,25,5,15,7,9,6,8,4,0
18,8,1,16,1,1,10,7,2,1,1,0.5,0,21,4,15,20,20,15,15,15,27,8,2,8,8,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,10,10,20,25,25,10,6,8,6,8,9,0
470,5,0,9,2,19,15,13,6,7,487,0.5,1,24,4,25,26,15,10,9,15,29,4,4,1,1,1,4,2,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0
22,2,0,3,2,2,16,7,11,14,53,0.5,0,28,2,40,15,20,10,5,10,27,9,1,1,2,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0
207,14,0,27,2,9,20,4,14,20,233,0.5,0,29,4,14,20,18,16,14,18,23,10,2,9,5,1,3,1,1,10,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6,6,17.31,13.46,17.31,19.23,19.23,13.46,18.37,16.33,16.33,18.37,16.33,14.29,8,8,10,8,9,0
253,2,0,3,2,11,21,4,19,2,274,0.5,0,24,3,30,10,20,20,10,10,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,1
259,8,0,15,2,11,21,1,17,7,279,0.5,1,25,2,27,15,28,10,10,10,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0
315,8,1,16,2,12,14,6,1,1,294,0.5,0,30,4,20,20,35,5,10,10,27,5,2,1,4,3,5,3,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,5,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7,0
65,10,0,19,1,3,10,1,2,10,75,0.5,1,24,6,20,20,20,20,10,10,23,11,6,6,3,2,5,3,3,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,17,17,17,17,17,15,20,18,18,14,15,15,7,9,9,8,9,0
75,10,1,20,1,3,10,1,2,10,65,0.5,1,23,6,17,17,17,17,17,15,24,1,6,3,3,6,5,3,1,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,20,20,20,20,10,10,15,15,15,20,20,15,7,7,8,8,8,0
85,10,0,19,2,4,18,2,17,6,99,0.5,1,28,2,30,30,20,10,10,0,30,11,2,3,5,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0
110,17,1,34,2,4,18,7,9,11,86,0.5,1,22,2,15,20,20,20,5,20,28,14,2,4,6,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,1
110,17,1,34,2,4,18,4,6,15,90,0.5,0,23,4,15,21,18,18,10,18,28,14,2,4,6,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0
176,3,0,5,1,8,10,7,4,3,186,0.5,1,24,4,19.44,19.44,22.22,16.67,11.11,11.11,28,8,4,10,1,2,6,3,7,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,6,9,7,8,6,1
289,17,1,34,2,11,21,17,7,11,262,0.5,0,29,2,10,40,20,20,0,10,28,8,4,1,2,1,4,1,7,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,0
297,4,0,7,2,12,14,11,5,7,314,0.5,0,32,6,20,10,30,20,10,10,21,9,2,9,8,2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,40,10,10,15,10,15,8,10,9,8,9,0
457,4,0,7,1,18,6,1,4,1,460,0.5,0,33,2,20,10,20,15,15,20,55,6,4,1,1,6,7,3,6,1,2,1,8,9,9,10,1,1,10,4,7,3,10,8,1,1,10,25,0,25,25,0,25,30,20,10,15,10,15,7,6,7,8,3,0
1,1,0,1,1,1,10,7,2,8,18,0.5,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,21,1,4,2,4,2,7,1,1,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,3,15,20,20,15,15,15,35,20,15,20,5,5,6,8,8,8,7,0
39,20,0,35,2,2,16,16,10,9,48,0.5,0,22,2,30,15,25,25,5,0,24,1,3,6,4,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,2,20,20,20,15,15,10,55,5,10,15,5,10,6,9,6,8,7,0
53,14,1,28,2,2,19,18,6,12,32,0.5,0,27,4,50,0,50,0,0,0,28,4,2,2,2,2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,30,15,20,15,10,10,8,9,8,8,8,0
53,14,1,28,2,2,19,7,14,2,22,0.5,0,27,1,20,20,20,10,10,20,28,4,2,2,2,2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,30,15,20,15,10,10,8,9,8,8,8,0
206,13,0,25,2,9,20,16,1,3,216,0.5,0,27,2,7.5,17.5,20,22.5,12.5,20,31,8,1,2,2,1,5,1,9,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,14.58,16.67,20.83,18.75,16.67,12.5,18,16,18,20,16,12,8,8,8,8,8,0
269,18,0,35,2,11,21,20,3,9,281,0.5,1,27,2,20,20,20,15,5,20,24,7,2,4,5,2,6,2,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6,20,10,30,15,15,10,30,10,10,30,5,10,8,8,6,8,7,0
317,10,1,19,2,12,14,6,7,1,294,0.5,0,30,4,20,20,35,5,10,10,30,8,2,1,1,1,4,1,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,7,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5,0
392,14,0,27,2,15,19,15,7,3,399,0.5,1,29,2,25,10,20,20,10,15,26,6,2,6,1,5,4,3,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,15,20,15,30,10,10,25,10,10,25,15,15,4,7,7,8,7,0
474,9,0,17,2,19,15,8,7,6,486,0.5,0,32,3,20,20,20,15,10,15,30,10,1,1,1,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,50,10,10,10,10,10,9,9,10,8,7,1
487,7,1,14,2,19,15,13,6,5,470,0.5,1,29,4,10,20,25,25,10,10,24,6,4,1,1,1,5,3,2,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,5,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,0
216,3,1,6,2,9,20,16,1,13,206,0.5,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,27,8,2,7,1,2,5,3,7,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,6,7.5,17.5,20,22.5,12.5,20,19.57,17.39,15.22,17.39,17.39,13.04,5,10,9,9,10,0
147,6,0,11,2,7,16,3,16,7,164,0.5,0,27,2,20.51,23.08,20.51,17.95,2.56,15.38,26,8,4,3,3,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,25,12.5,12.5,25,12.5,12.5,8,7,8,9,7,0
164,7,1,14,2,7,16,3,16,6,147,0.5,0,26,4,18,18,20,18,16,10,27,7,2,1,1,1,6,2,2,7,5,5,6,7,7,7,1,3,7,2,5,6,4,6,2,2,5,20.51,23.08,20.51,17.95,2.56,15.38,21.88,15.63,15.63,15.63,15.63,15.63,7,9,6,9,4,0
214,1,1,2,2,9,20,17,13,11,204,0.5,1,26,2,19.61,15.69,17.65,15.69,17.65,13.73,23,10,2,6,8,1,6,2,2,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,6,17.02,21.28,17.02,21.28,14.89,8.51,14.58,20.83,16.67,18.75,16.67,12.5,8,10,10,9,8,0
376,16,1,32,2,14,20,13,16,13,353,0.5,1,25,4,15,10,25,25,10,15,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,0
376,16,1,32,2,14,20,5,8,1,341,0.5,1,23,4,20,20,20,20,20,0,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,0
534,4,1,8,2,21,22,12,20,2,510,0.5,0,26,3,25,25,25,12,3,10,24,5,6,1,1,3,5,6,5,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,9,30,30,30,5,2,3,25,25,25,10,10,5,7,9,8,9,5,0
32,12,0,23,2,2,16,18,5,14,53,0.5,0,28,2,40,15,20,10,5,10,27,3,4,1,1,1,4,2,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,50,0,50,0,0,0,95,0,0,5,0,0,7,5,9,9,7,0
222,9,1,18,2,9,20,5,14,3,196,0.5,0,25,4,17.65,17.65,17.65,15.69,15.69,15.69,27,2,2,8,3,2,6,3,2,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,9.52,19.05,23.81,19.05,4.76,23.81,16.67,21.43,7.14,21.43,14.29,19.05,4,9,7,9,4,0
262,11,0,21,2,11,21,17,7,17,289,0.5,0,28,4,20,30,10,20,0,20,29,3,2,1,10,6,6,3,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,10,40,20,20,0,10,20,10,10,20,10,30,6,10,5,9,3,0
294,1,0,1,2,12,14,6,7,10,317,0.5,0,30,2,50,0,20,20,0,10,30,9,4,1,1,1,6,2,2,7,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5,6,20,20,35,5,10,10,35,20,10,20,10,5,9,10,7,9,7,0
294,1,0,1,2,12,14,6,1,8,315,0.5,0,27,2,6.67,19.05,42.86,9.52,14.29,7.62,30,9,4,1,1,1,6,2,2,7,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5,6,20,20,35,5,10,10,35,20,10,20,10,5,9,10,7,9,7,0
314,7,1,14,2,12,14,11,5,4,297,0.5,0,21,2,25,25,15,15,10,10,32,13,6,3,1,2,6,2,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7,0
486,6,1,12,2,19,15,8,7,9,474,0.5,0,30,1,15,20,10,30,5,20,32,10,3,1,1,3,6,2,4,7,1,3,10,8,6,4,1,9,8,1,7,10,5,8,2,2,8,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,1
196,3,0,5,2,9,20,5,14,9,222,0.5,0,27,2,9.52,19.05,23.81,19.05,4.76,23.81,25,7,4,1,6,1,1,1,2,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,6,17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,9,9,9,9,9,0
252,1,0,1,2,11,21,18,6,15,287,0.5,0,22,4,35,40,5,5,7,8,28,13,3,1,1,1,6,2,2,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2,10,0,25,25,25,25,0,20,5,20,20,20,15,9,9,9,9,10,0
349,9,0,17,2,14,18,7,4,1,361,0.5,1,34,2,30,20,30,5,5,10,33,3,2,1,7,1,4,2,7,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,0
55,16,1,32,2,2,19,2,17,14,34,0.5,0,21,4,30,5,30,15,15,5,23,1,1,1,1,6,4,2,1,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20,25,25,10,10,10,20,20,20,10,20,10,6,10,10,9,10,0
86,11,0,21,2,4,18,7,9,17,110,0.5,1,28,2,20,20,15,15,5,25,22,3,2,1,1,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,15,20,20,20,5,20,40,10,10,10,10,20,7,9,9,9,4,1
92,17,0,33,2,4,18,17,18,18,111,0.5,0,27,4,20,20,20,20,10,10,29,9,2,1,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,10,20,20,20,20,10,30,10,10,30,10,10,9,10,9,9,9,0
274,2,1,4,2,11,21,4,19,2,253,0.5,0,33,4,25,30,10,10,5,20,24,3,3,3,3,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,1
399,3,1,6,2,15,18,15,7,14,392,0.5,1,26,2,15,20,15,30,10,10,29,8,2,1,1,2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,25,10,20,20,10,15,15,15,25,20,25,0,9,9,9,9,9,0
448,9,1,18,2,17,11,2,7,10,439,0.5,1,29,2,20,10,50,5,10,5,22,1,2,1,1,1,2,1,7,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25,15,25,25,5,5,15,15,25,17,18,10,8,9,8,9,10,1
460,1,1,2,1,18,6,1,4,4,457,0.5,0,55,4,25,0,25,25,0,25,33,7,2,2,1,1,4,2,2,9,7,10,10,10,10,8,1,7,9,10,6,9,10,10,1,5,8,20,10,20,15,15,20,15,20,15,10,20,15,8,8,7,9,7,0
279,7,1,14,2,11,21,1,17,8,259,0.5,1,25,2,15,18,19,19,17,12,25,10,2,7,1,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,27,15,28,10,10,10,40,3,25,8,13,11,8,9,6,10,7,0
202,9,0,17,2,9,20,12,12,13,226,0.5,1,23,2,25.64,17.95,15.38,20.51,10.26,10.26,22,2,2,8,5,2,6,2,2,8,8,9,7,6,4,4,1,6,8,7,7,9,6,7,7,1,3,15.38,19.23,19.23,19.23,15.38,11.54,21.43,16.67,9.52,21.43,14.29,16.67,7,10,9,10,8,0
204,11,0,21,2,9,20,17,13,1,214,0.5,1,23,2,17.02,21.28,17.02,21.28,14.89,8.51,26,8,2,8,6,3,5,1,7,10,5,9,9,10,10,3,1,9,8,4,5,5,3,8,10,7,4,19.61,15.69,17.65,15.69,17.65,13.73,31.25,9.38,9.38,31.25,3.13,15.63,9,5,9,10,10,0
494,14,1,27,2,19,15,15,7,10,475,0.5,0,27,3,10,15,30,10,15,20,30,6,2,2,8,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,0
226,13,1,26,2,9,20,12,12,9,202,0.5,1,22,2,15.38,19.23,19.23,19.23,15.38,11.54,23,8,2,1,3,2,3,1,6,10,7,8,6,7,7,3,2,8,4,5,6,7,4,9,2,4,3,25.64,17.95,15.38,20.51,10.26,10.26,19.05,16.67,19.05,11.9,19.05,14.29,10,10,10,10,10,0
99,6,1,12,2,4,18,2,17,10,85,0.5,1,30,2,20,25,15,15,15,10,28,1,2,1,1,3,3,2,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,30,30,20,10,10,0,20,20,20,10,25,5,10,10,10,10,8,0
298,5,0,9,2,12,14,14,10,3,310,0.5,1,25,2,24,15,20,20,8,13,22,6,2,7,1,2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7,1,10,30,20,10,15,15,50,10,10,10,10,10,7,10,9,10,10,0
83,8,0,15,2,4,18,12,17,11,104,0.51,0,27,2,20,15,25,15,20,5,35,8,3,1,5,2,6,1,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,6,10,32,20,12,11,15,15,25,10,15,10,25,5,9,9,5,5,0
383,5,0,9,2,15,19,8,4,11,407,0.51,1,24,2,30,15,15,15,15,10,27,9,2,10,5,3,6,2,7,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,25,20,10,20,15,10,75,1,2,20,1,1,7,9,7,6,6,0
469,4,0,7,2,19,15,5,2,5,485,0.51,0,29,1,20,15,20,15,15,15,25,13,4,1,1,2,3,1,9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,1
108,15,1,30,2,4,18,16,9,3,78,0.51,0,23,3,10,25,20,10,20,15,24,5,2,1,1,1,6,3,5,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,5,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2,0
81,6,0,11,2,4,18,1,8,14,107,0.51,1,21,2,19,24,21,23,5,8,28,6,2,6,9,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,5,10,10,20,20,20,20,40,5,15,20,10,10,8,7,8,7,7,0
153,12,0,23,2,7,16,11,16,8,165,0.51,0,30,2,16.67,12.5,20.83,18.75,12.5,18.75,28,7,4,1,1,2,6,3,2,8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,6,9.76,19.51,19.51,14.63,19.51,17.07,23.53,17.65,14.71,14.71,14.71,14.71,7,7,6,7,6,0
191,8,1,16,1,8,10,8,9,5,178,0.51,0,35,4,15.22,17.39,17.39,17.39,15.22,17.39,28,8,2,6,1,5,4,2,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,20.45,20.45,20.45,18.18,18.18,2.27,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,8,0
321,14,1,27,2,12,14,2,8,11,303,0.51,1,33,2,20,25,25,10,15,5,29,8,2,3,3,1,5,1,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,30,15,15,20,10,10,40,10,10,30,5,5,6,8,7,7,8,0
361,1,1,2,2,14,20,3,20,10,350,0.51,1,31,2,12,25,25,8,15,15,34,1,2,5,5,2,6,6,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2,5,30,20,30,5,5,10,30,10,20,5,30,5,7,7,5,7,9,0
477,12,0,23,2,19,15,4,6,2,482,0.51,0,30,2,20,10,22,20,15,13,27,5,3,5,7,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,0
477,12,0,23,2,19,15,4,13,3,483,0.51,0,28,2,40,20,20,20,0,0,27,5,3,5,7,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,0
186,3,1,6,1,8,10,8,5,5,178,0.51,1,35,4,15.22,17.39,17.39,17.39,15.22,17.39,24,5,4,4,3,1,7,3,2,5,1,4,9,5,3,6,1,1,6,7,4,7,8,8,6,3,7,19.44,19.44,22.22,16.67,11.11,11.11,15.79,13.16,21.05,18.42,21.05,10.53,4,8,4,7,6,1
228,15,1,30,2,9,20,20,12,16,209,0.51,0,28,1,13.04,21.74,17.39,17.39,15.22,15.22,24,10,4,1,4,3,7,3,2,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,7,13.51,18.92,21.62,13.51,13.51,18.92,15.38,10.26,20.51,20.51,15.38,17.95,5,8,4,7,8,0
261,10,0,19,2,11,21,3,1,18,290,0.51,0,34,2,30,10,30,10,5,15,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,8,0
407,11,1,22,2,15,18,8,4,5,383,0.51,1,27,2,25,20,10,20,15,10,24,14,2,1,1,3,4,2,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,30,15,15,15,15,10,50,10,10,10,10,10,7,9,8,7,8,0
209,16,0,31,2,9,20,20,12,15,228,0.51,0,24,4,13.51,18.92,21.62,13.51,13.51,18.92,28,13,1,7,3,3,6,2,7,3,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3,7,13.04,21.74,17.39,17.39,15.22,15.22,20.93,13.95,13.95,18.6,13.95,18.6,7,9,8,7,8,0
411,15,1,30,2,15,18,4,4,2,380,0.51,0,33,1,20,20,20,15,15,10,34,8,2,8,2,3,4,1,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0
427,6,1,12,1,16,6,2,5,1,416,0.51,0,25,3,15,20,30,20,5,10,28,13,2,1,1,1,7,3,15,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10,6,20,20,20,20,20,20,25,10,10,25,20,10,7,10,8,7,9,0
482,2,1,4,2,19,15,4,6,12,477,0.51,0,27,3,16,19,16,17,15,17,30,8,2,2,6,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,0
358,18,0,35,2,14,18,18,11,13,373,0.51,0,29,3,75,5,5,10,0,5,26,8,4,1,1,1,5,3,7,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3,5,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0
363,3,1,6,2,14,20,14,2,7,347,0.51,0,26,1,30,5,10,20,30,5,23,5,4,1,1,3,6,2,7,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5,7,25,20,20,20,5,10,20,25,15,30,5,5,5,7,8,8,3,0
524,16,0,31,2,21,22,11,9,6,536,0.51,0,29,2,30,20,20,20,10,0,25,4,4,9,6,2,7,4,4,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,1
157,16,0,31,2,7,16,16,16,14,171,0.51,0,29,2,19.57,10.87,19.57,19.57,19.57,10.87,28,8,4,5,3,1,6,1,7,8,7,8,8,6,6,9,2,9,7,4,6,7,5,6,6,3,4,14.29,16.33,16.33,18.37,18.37,16.33,23.26,16.28,13.95,16.28,13.95,16.28,7,8,9,8,9,0
76,1,0,1,2,4,18,5,15,7,100,0.51,0,30,6,20,25,25,15,5,10,34,6,2,5,7,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,10,10,30,20,10,20,50,10,10,10,10,10,6,6,6,8,4,0
78,3,0,5,2,4,18,16,9,15,108,0.51,0,24,2,10,20,35,20,0,15,23,11,3,1,4,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7,10,25,20,10,20,15,40,5,10,20,10,15,3,10,3,8,8,0
241,8,0,15,1,10,9,9,8,1,243,0.51,0,27,2,20,20,20,25,5,10,29,8,4,1,1,2,4,2,7,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,2,90,2,2,2,2,2,90,5,2,3,0,5,8,10,8,8,8,1
304,12,0,22,2,12,14,8,3,8,315,0.51,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,28,3,2,1,10,1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0
315,8,1,16,2,12,14,8,3,12,304,0.51,1,28,2,5,20,25,25,15,10,27,5,2,1,4,3,5,3,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,5,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7,0
323,2,0,3,1,13,9,5,6,7,338,0.51,0,27,6,10,20,25,20,20,5,25,5,4,1,1,2,4,3,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,10,20,20,20,10,20,30,20,10,20,10,10,7,9,6,8,3,0
485,5,1,10,2,19,15,5,2,4,469,0.51,0,25,4,20,10,20,20,10,20,29,3,1,4,3,2,6,2,2,6,10,9,7,7,7,4,6,6,9,8,8,8,7,8,7,4,6,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1
30,10,0,19,2,2,16,15,14,11,50,0.51,0,27,1,35,10,20,15,10,10,23,1,2,2,4,1,7,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0
174,1,0,1,1,8,10,1,10,5,188,0.51,0,21,2,15.56,11.11,22.22,15.56,20,15.56,29,8,4,1,1,4,5,3,7,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,9.52,23.81,16.67,16.67,16.67,16.67,17.07,17.07,14.63,19.51,12.2,19.51,9,10,8,8,6,0
178,5,0,9,1,8,10,8,5,3,186,0.51,1,24,4,19.44,19.44,22.22,16.67,11.11,11.11,35,3,4,5,5,2,4,2,4,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,1
178,5,0,9,1,8,10,8,9,8,191,0.51,0,28,2,20.45,20.45,20.45,18.18,18.18,2.27,35,3,4,5,5,2,4,2,4,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,0
303,11,0,20,2,12,14,2,10,7,314,0.51,0,32,6,20,10,30,20,10,10,33,9,2,2,1,4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0
303,11,0,20,2,12,14,2,8,14,321,0.51,1,29,2,30,15,15,20,10,10,33,9,2,2,1,4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6,0
